"","OPEID","INSTNM","CITY","STABBR","ZIP","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","AGE_ENTRY","UGDS_WOMEN","MARRIED","FIRST_GEN","FAMINC","MN_EARN_WNE_P10","ST_FIPS","ADM_RATE","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","completion","transfer","LOCALE","CCUGPROF","Year"
"10898",214300,"Curry College","Milton","MA",2186,0.6624,0.0795,0.0523,0.0169,0.0037,0.0011,0.0133,0.0088,0.162,24.305110603,0.6208,0.1121281465,0.3394957983,82632.05401,50400,25,0.706,410,500,410,510,410,505,0.36518771331058,0,21,6,"2012"
"10899",214400,"Dean College","Franklin","MA",2038,0.4615,0.1484,0.0549,0.0566,0.0057,8e-04,0.0295,0.0385,0.2041,20.338877339,0.4787,0.0239085239,0.3249714937,74107.66355,35600,25,0.7002,360,460,360,460,360,460,0.47727272727272,0.23345588235294,21,10,"2012"
"10900",551900,"Diman Regional Technical Institute","Fall River","MA",2723,0.7703,0.0541,0.0135,0.0541,0,0,0.0946,0,0.0135,30.147058824,0.9324,0.2254901961,0.5324675325,28462.97633,NA,25,0.2642,NA,NA,NA,NA,NA,NA,0.65384615384615,0,21,-2,"2012"
"10901",214500,"Eastern Nazarene College","Quincy","MA",2170,0.5826,0.1523,0.0929,0.016,0.0046,0.0053,0.0327,0.0465,0.067,30.0625,0.7304,0.1984649123,0.4643916914,48484.62532,48900,25,0.6013,420,550,410,540,400,550,0.36805555555555,0,21,10,"2012"
"10902",214600,"Emerson College","Boston","MA",2116,0.6008,0.029,0.1014,0.0402,8e-04,0.0014,0.0432,0.0423,0.141,20.02804334,0.6199,NA,0.1287779238,109977.4465,49000,25,0.4843,590,680,560,650,590,680,0.79395604395604,0,11,15,"2012"
"10903",214700,"Emmanuel College","Boston","MA",2115,0.7015,0.0603,0.0554,0.0263,0.0034,0,0.017,0.0117,0.1245,20.041944709,0.7161,0.0095328885,0.2217741935,102895.1522,48300,25,0.5001,510,600,500,600,510,600,0.49892933618843,0,11,14,"2012"
"10904",214800,"Endicott College","Beverly","MA",1915,0.8278,0.0155,0.0319,0.008,0.002,8e-04,0.0163,0.0203,0.0773,20.283806344,0.603,0.0225375626,0.1862068966,112988.2725,50100,25,0.634,490,580,490,580,490,580,0.67624521072796,0,21,12,"2012"
"10905",215000,"Fisher College","Boston","MA",2116,0.3138,0.1063,0.081,0.0129,0.0034,0.0011,0.0118,0.0765,0.3931,26.113997114,0.7042,0.1421356421,0.4622383985,43324.25928,32400,25,0.639,370,470,370,470,NA,NA,0.20430107526881,0,11,7,"2012"
"10906",218400,"Fitchburg State University","Fitchburg","MA",1420,0.7916,0.0455,0.074,0.0187,0.002,5e-04,0.0204,0.0017,0.0455,21.754271357,0.5446,0.0537688442,0.3586358636,71906.53295,43700,25,0.6968,450,560,450,560,450,540,0.23626373626373,0,22,13,"2012"
"10907",218500,"Framingham State University","Framingham","MA",1701,0.7634,0.0728,0.0851,0.0244,0.0014,5e-04,0.0219,0.0014,0.0289,21.473113617,0.6385,0.0368603643,0.3446808511,75509.83974,47200,25,0.5828,460,560,470,560,460,550,0.33893557422969,0,13,13,"2012"
"10908",215300,"Gordon College","Wenham","MA",1984,0.794,0.032,0.0672,0.0288,0,0.0038,0.0307,0.0429,6e-04,19.714801444,0.6193,NA,0.1510611735,102479.0178,43500,25,0.403,510,646,508,643,509,640,0.59210526315789,0,21,14,"2012"
"10909",466100,"Hampshire College","Amherst","MA",1002,0.6521,0.0278,0.0946,0.0237,0.0014,0,0.0459,0.0543,0.1002,19.906593407,0.5811,NA,0.1311787072,93757.9119,40500,25,0.6375,NA,NA,NA,NA,NA,NA,0.54241645244215,0,21,10,"2012"
"10910",215500,"Harvard University","Cambridge","MA",2138,0.4629,0.0645,0.0903,0.1751,0.0024,4e-04,0.0541,0.1036,0.0466,22.380750177,0.4909,0.0445859873,0.2189616253,64852.40724,136400,25,0.0581,700,800,710,790,710,800,0.86241810601548,0,12,14,"2012"
"10911",214100,"College of the Holy Cross","Worcester","MA",1610,0.687,0.0457,0.1031,0.0453,0.0024,3e-04,0.0225,0.01,0.0837,19.353493222,0.5074,NA,0.1505494505,130245.9022,77100,25,0.3354,NA,NA,NA,NA,NA,NA,0.8988015978695,0.05992010652463,12,14,"2012"
"10912",215800,"Lasell College","Newton","MA",2466,0.7508,0.0748,0.0729,0.0207,0.0049,0.0036,0.0322,0.0334,0.0067,19.782744283,0.6395,NA,0.3179317932,88076.28945,42600,25,0.6998,450,540,440,530,440,530,0.37435897435897,0,13,12,"2012"
"10913",216000,"Lesley University","Cambridge","MA",2138,0.6984,0.052,0.0571,0.0352,0.0066,0.002,0.0311,0.029,0.0886,23.735349716,0.7759,0.0746691871,0.2427281846,84178.27713,37400,25,0.6391,500,600,462,580,490,590,0.33333333333333,0,12,9,"2012"
"10914",2143000,"Longy School of Music of Bard College","Cambridge","MA",2138,0.5,0.05,0.0333,0.0167,0,0.0167,0.0333,0.35,0,21.4,0.55,NA,NA,71059.57187,NA,25,0.85,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2012"
"10915",216100,"University of Massachusetts-Lowell","Lowell","MA",1854,0.665,0.0655,0.0876,0.0862,0.0014,3e-04,0.025,0.0103,0.0587,23.502567735,0.3899,0.0968655923,0.3551826259,68122.59225,54500,25,0.6575,500,600,520,620,NA,NA,0.29387417218543,0,21,9,"2012"
"10916",222100,"University of Massachusetts-Amherst","Amherst","MA",1003,0.6843,0.0353,0.0481,0.0753,0.0015,7e-04,0.0215,0.0161,0.1174,21.236031927,0.4895,0.0372136415,0.2163023179,92744.82265,54100,25,0.6262,530,630,560,660,NA,NA,0.54224675948151,0.21781946072684,21,15,"2012"
"10917",222200,"University of Massachusetts-Boston","Boston","MA",2125,0.4478,0.1572,0.1149,0.1167,0.0024,5e-04,0.0245,0.0797,0.0563,24.655161342,0.5651,0.1059560122,0.3969033233,51040.33713,49500,25,0.6139,430,560,460,585,NA,NA,0.12884160756501,0.33687943262411,11,9,"2012"
"10918",216500,"MCPHS University","Boston","MA",2115,0.3886,0.0449,0.0254,0.2601,0.0014,6e-04,0.0061,0.0903,0.1826,21.749515504,0.6705,0.0499031008,0.3053924186,76836.32268,102700,25,0.8998,470,570,503,620,480,590,0.54090909090909,0,11,12,"2012"
"10919",218000,"Massachusetts College of Art and Design","Boston","MA",2115,0.7357,0.0269,0.0592,0.0598,0.0055,0.0016,0.0356,0.017,0.0587,21.167958656,0.682,0.0245478036,0.2393980848,77811.14484,37100,25,0.7069,500,610,490,590,490,600,0.44171779141104,0,11,13,"2012"
"10920",217800,"Massachusetts Institute of Technology","Cambridge","MA",2139,0.3683,0.0621,0.1535,0.2419,0.0031,0,0.042,0.0994,0.0297,19.363735071,0.4537,NA,0.1770011274,94494.74841,127700,25,0.0895,670,770,740,800,680,780,0.83616383616383,0,12,14,"2012"
"10921",218100,"Massachusetts Maritime Academy","Buzzards Bay","MA",2532,0.9087,0.0184,0.0207,0.023,0.0061,0,0.0031,0.0077,0.0123,19.95524957,0.099,NA,0.2103386809,102220.395,77200,25,0.7241,460,550,500,600,440,530,0.4390243902439,0.02845528455284,22,14,"2012"
"10922",212000,"Merrimack College","North Andover","MA",1845,0.6916,0.0303,0.0727,0.0191,8e-04,4e-04,0.0125,0.0578,0.1147,20.22143975,0.4842,0.0203442879,0.273098937,100540.4254,58800,25,0.7698,NA,NA,NA,NA,NA,NA,0.57277882797731,0,21,10,"2012"
"10923",219200,"Mount Holyoke College","South Hadley","MA",1075,0.4813,0.0606,0.0854,0.0732,4e-04,4e-04,0.0357,0.2289,0.034,20.796680498,1,0.0276625173,0.1552238806,84191.82397,46600,25,0.4208,NA,NA,NA,NA,NA,NA,0.78519855595667,0.13718411552346,21,14,"2012"
"10924",219300,"Mount Ida College","Newton","MA",2459,0.5806,0.1501,0.0949,0.0147,0.0029,0.0015,0.0191,0.0427,0.0935,21.15274463,0.6321,0.0286396181,0.3817934783,68657.14203,39000,25,0.6092,370,480,380,490,370,480,0.33410672853828,0,13,11,"2012"
"10925",466700,"School of the Museum of Fine Arts-Boston","Boston","MA",2115,0.5493,0.0305,0.0962,0.0446,0.0047,0,0.0493,0.0939,0.1315,22.347280335,0.6808,NA,0.2052401747,80138.18963,32800,25,0.8898,NA,NA,NA,NA,NA,NA,0.3625,0,11,11,"2012"
"10926",219400,"The New England Conservatory of Music","Boston","MA",2115,0.4368,0.0215,0.0477,0.0835,0,0,0.0286,0.3341,0.0477,20.415254237,0.4296,NA,NA,103746.181,39400,25,0.2952,NA,NA,NA,NA,NA,NA,0.70666666666666,0,11,10,"2012"
"10927",748400,"Newbury College","Brookline","MA",2445,0.4126,0.3187,0.1688,0.0699,0,0,0,0.03,0,20.520737327,0.5784,0.0214723926,0.4436363636,57651.56928,38700,25,0.6208,390,480,390,490,390,480,0.28089887640449,0,21,10,"2012"
"10928",219700,"Nichols College","Dudley","MA",1571,0.8238,0.0596,0.0647,0.0162,0.006,0.0026,0.0204,0.0068,0,21.280764636,0.3966,0.0430107527,0.3797139142,78261.42791,50900,25,0.7449,390,570,395,565,380,560,0.45045045045045,0,21,10,"2012"
"10929",218700,"Massachusetts College of Liberal Arts","North Adams","MA",1247,0.7875,0.0889,0.0586,0.009,0.0019,6e-04,0.0167,0,0.0367,21.79587405,0.5943,0.0401737242,0.3742478941,62186.44572,36500,25,0.7213,450,570,440,540,NA,NA,0.31438127090301,0,31,11,"2012"
"10930",748600,"The New England Institute of Art","Brookline","MA",2445,0.2842,0.0513,0.1321,0.0257,0.001,0.001,0.0171,0.0038,0.4838,22.269861286,0.3394,0.0378310214,0.3611111111,51741.23969,38200,25,0.3199,NA,NA,NA,NA,NA,NA,0.252,0.00906344410876,NA,NA,"2012"
"10931",219900,"Northeastern University","Boston","MA",2115,0.5002,0.0521,0.0604,0.088,0.0014,2e-04,0.0308,0.1579,0.109,21.928115616,0.5065,0.0632507508,0.196872494,104419.3921,67000,25,0.3186,630,720,650,740,610,710,0,0,11,14,"2012"
"10932",214000,"College of Our Lady of the Elms","Chicopee","MA",1013,0.5863,0.0879,0.1089,0.0176,0.0092,0,0,0.0092,0.1809,24.789750329,0.763,0.111695138,0.412371134,60170.82435,46300,25,0.8013,410,520,430,528,420,520,0.56923076923076,0,21,7,"2012"
"10933",220100,"Pine Manor College","Chestnut Hill","MA",2467,0.0789,0.2524,0.1987,0.041,0.0032,0,0.1546,0.1325,0.1388,20.578616352,0.918,NA,0.5322580645,31757.0355,34100,25,0.5922,340,440,330,440,340,450,0.19883040935672,0,21,10,"2012"
"10934",220600,"Regis College","Weston","MA",2493,0.4917,0.2115,0.1218,0.0461,0.0035,0,0.0139,0.0113,0.1001,21.691603053,0.7755,0.0442748092,0.3544973545,68447.16044,47100,25,0.7271,410,520,410,520,410,510,0.40935672514619,0,21,8,"2012"
"10935",221400,"Saint John's Seminary","Brighton","MA",2135,0.6857,0,0.0857,0.0286,0,0,0,0.2,0,NA,0,NA,NA,NA,NA,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012"
"10936",218800,"Salem State University","Salem","MA",1970,0.7164,0.083,0.1014,0.0291,0.0022,0.0011,0.0225,0.0307,0.0136,22.650027278,0.6112,0.0630114566,0.3892966361,63951.4778,42900,25,0.6708,450,550,450,540,450,543,0.20035460992907,0,21,13,"2012"
"10937",220800,"Simmons College","Boston","MA",2115,0.687,0.0694,0.0587,0.0767,0.0017,6e-04,0.0333,0.0327,0.04,21.476404494,1,0.0460674157,0.2302158273,86687.94495,53000,25,0.4831,520,630,520,620,530,630,0.5848623853211,0.30275229357798,11,14,"2012"
"10938",964500,"Bard College at Simon's Rock","Great Barrington","MA",1230,0.5378,0.0814,0.0378,0.061,0.0029,0,0.0959,0.0872,0.0959,17.533707865,0.6076,NA,NA,68529.20155,39000,25,0.9264,NA,NA,NA,NA,NA,NA,NA,0.136,41,10,"2012"
"10939",220900,"Smith College","Northampton","MA",1063,0.4658,0.0511,0.0916,0.116,0.0019,8e-04,0.0443,0.1152,0.1134,20.505869797,0.9996,0.0106723586,0.1705948373,94208.80131,48700,25,0.4263,NA,NA,NA,NA,NA,NA,0.8110119047619,0,21,14,"2012"
"10940",1238600,"Southeastern Technical Institute","South Easton","MA",2375,0.7907,0.1163,0.0698,0,0,0,0.0233,0,0,29.130434783,0.8527,0.2173913043,0.525,38536.33669,35700,25,0.2586,NA,NA,NA,NA,NA,NA,0.81884057971014,0,21,-2,"2012"
"10941",221100,"Springfield College","Springfield","MA",1109,0.8015,0.0378,0.0464,0.0153,0.0054,9e-04,0.0072,0,0.0855,30.177452177,0.4694,0.1632071632,0.3686460808,66223.95839,46900,25,0.6678,450,550,460,580,NA,NA,0.53577661431064,0,12,12,"2012"
"10942",221000,"University of Massachusetts-Dartmouth","North Dartmouth","MA",2747,0.7114,0.1096,0.0614,0.0296,0.0022,1e-04,0.0351,0.0076,0.0429,21.36344756,0.4813,0.0423156802,0.3529751589,69787.98309,48500,25,0.6995,460,570,485,580,450,550,0.3170731707317,0,22,13,"2012"
"10943",221700,"Stonehill College","Easton","MA",2357,0.868,0.0304,0.0362,0.0158,0,4e-04,0.0158,0.0054,0.0281,19.420810313,0.6133,NA,0.1916902738,123867.3891,64300,25,0.7994,520,620,530,630,530,630,0.78956228956228,0,21,14,"2012"
"10944",221800,"Suffolk University","Boston","MA",2108,0.4306,0.0544,0.1015,0.0719,0.0016,0,0.0119,0.17,0.1582,20.448955916,0.5599,0.0189481825,0.3249680987,78879.54932,57800,25,0.7836,440,560,460,570,450,570,0.40435458786936,0,11,13,"2012"
"10945",221900,"Tufts University","Medford","MA",2155,0.5692,0.0407,0.0651,0.1028,6e-04,4e-04,0.0377,0.0742,0.1093,19.743055556,0.51,0.0112847222,0.1064981949,114974.8986,85100,25,0.2139,670,760,680,760,680,760,0.875,0.03203125,21,14,"2012"
"10946",222400,"Wellesley College","Wellesley","MA",2481,0.4406,0.0579,0.0951,0.2072,4e-04,4e-04,0.0503,0.1188,0.0292,19.71547421,1,NA,0.1426024955,90863.57296,66800,25,0.2966,650,740,640,740,650,750,0.84300341296928,0,21,14,"2012"
"10947",222500,"Wentworth Institute of Technology","Boston","MA",2115,0.6065,0.0509,0.036,0.0592,0.0025,0,0.029,0.0433,0.1727,20.659248269,0.1798,0.0276953511,0.2687129779,89064.07855,59000,25,0.6139,460,570,520,610,450,560,0.47096774193548,0,11,14,"2012"
"10948",222600,"Western New England University","Springfield","MA",1119,0.7933,0.0453,0.0659,0.0277,0.0022,7e-04,0.0183,0.0112,0.0352,20.028266332,0.3909,0.0207286432,0.2717607973,92689.34712,61000,25,0.7897,460,570,490,600,NA,NA,0.51043115438108,0.2183588317107,12,12,"2012"
"10949",218900,"Westfield State University","Westfield","MA",1086,0.8118,0.0393,0.0643,0.0083,0.0021,0.001,0.0322,0.0056,0.0354,21.468863143,0.5282,0.0343953657,0.3112990008,76519.22197,45100,25,0.6422,460,550,470,560,NA,NA,0.44097222222222,0,21,13,"2012"
"10950",222700,"Wheaton College","Norton","MA",2766,0.7321,0.0507,0.0705,0.0266,0.0012,0,0.0303,0.0786,0.0099,19.403536977,0.6405,NA,0.1663837012,96423.67052,51900,25,0.6018,NA,NA,NA,NA,NA,NA,0.77317073170731,0,21,14,"2012"
"10951",222800,"Wheelock College","Boston","MA",2215,0.5958,0.1166,0.1247,0.0231,0,0,0.0173,0.0046,0.1178,20.75249501,0.9088,0.0219560878,0.3133333333,87379.06599,38500,25,0.6922,440,550,430,540,450,550,0.54189944134078,0,11,10,"2012"
"10952",222900,"Williams College","Williamstown","MA",1267,0.5761,0.0768,0.116,0.1096,0.003,0,0.0545,0.064,0,19.315508021,0.5201,NA,0.1750972763,97489.62783,73700,25,0.1728,660,770,650,760,NA,NA,0.90806754221388,0,31,14,"2012"
"10953",223300,"Worcester Polytechnic Institute","Worcester","MA",1609,0.6777,0.0255,0.0734,0.0513,0.0023,0,0.0268,0.1195,0.0234,19.641281139,0.3153,0.0085409253,0.1648189209,118307.461,81500,25,0.5255,NA,NA,NA,NA,NA,NA,0.74388674388674,0,12,14,"2012"
"10954",219000,"Worcester State University","Worcester","MA",1602,0.765,0.0553,0.0745,0.0335,0.0044,6e-04,0.0193,0.0069,0.0406,22.096350964,0.6,0.0553505535,0.3589511754,74870.54968,48100,25,0.6814,440,540,460,550,440,530,0.32533733133433,0.26086956521739,12,13,"2012"
"10955",223400,"Adrian College","Adrian","MI",49221,0.7469,0.1166,0.026,0.0045,0.0045,0.0011,0.0408,0,0.0595,19.748603352,0.4592,0.0111731844,0.3771144279,67470.94367,40300,26,0.5706,423,540,442,578,NA,NA,0.48351648351648,0,32,12,"2012"
"10956",223500,"Albion College","Albion","MI",49224,0.8118,0.0362,0.031,0.0148,0.0022,0,0.0362,0.0391,0.0288,19.481666667,0.493,NA,0.2228070175,90306.78172,50100,26,0.7021,460,620,480,640,490,580,0.61875,0,31,14,"2012"
"10957",223600,"Alma College","Alma","MI",48801,0.894,0.0272,0.0181,0.0139,0.0105,7e-04,0.0209,0.0077,0.007,19.526588846,0.5474,NA,0.2459893048,85476.43421,50100,26,0.7186,460,630,450,620,470,590,0.50157728706624,0,32,12,"2012"
"10958",223800,"Andrews University","Berrien Springs","MI",49104,0.3008,0.2435,0.1471,0.1152,0.0022,0.0066,0.0303,0.1416,0.0127,21.745501285,0.5504,0.0655526992,0.1657458564,66479.16303,40500,26,0.3607,470,590,440,590,470,570,0.33568904593639,0.22261484098939,31,13,"2012"
"10959",223900,"Aquinas College","Grand Rapids","MI",49506,0.86,0.0307,0.0557,0.0068,0.0047,0,0.0073,0.0021,0.0328,21.063169165,0.6004,0.0278372591,0.2528604119,76194.14348,39100,26,0.7906,NA,NA,NA,NA,NA,NA,0.49612403100775,0.29715762273901,12,12,"2012"
"10960",224100,"Calvin College","Grand Rapids","MI",49546,0.759,0.0261,0.0307,0.0448,0.0034,0,0.0162,0.0995,0.0203,19.867963864,0.5339,0.0159833218,0.1378820185,91559.82421,44600,26,0.7546,520,670,540,690,NA,NA,0.60294117647058,0,12,14,"2012"
"10961",224300,"Central Michigan University","Mount Pleasant","MI",48859,0.8026,0.0684,0.0263,0.0089,0.0064,5e-04,0.0149,0.0103,0.0617,22.05434322,0.5566,0.0632415254,0.320249777,72345.70286,44000,26,0.6893,438,580,470,580,NA,NA,0.20336311087756,0,32,13,"2012"
"10962",224600,"Cleary University","Howell","MI",48843,0.7872,0.0745,0.0149,0.0149,0.0021,0,0,0,0.1064,32.157051282,0.6064,0.3557692308,0.4827586207,46890.09499,53400,26,0.7586,NA,NA,NA,NA,NA,NA,0.17391304347826,0,22,9,"2012"
"10963",224700,"Concordia University-Ann Arbor","Ann Arbor","MI",48105,0.7684,0.127,0.0287,0.0102,0.002,0.002,0.0492,0.0082,0.0041,20.64516129,0.459,0.0349462366,0.3426183844,62419.24984,43500,26,0.8552,NA,NA,NA,NA,NA,NA,0.22727272727272,0,NA,NA,"2012"
"10964",677100,"College for Creative Studies","Detroit","MI",48202,0.5886,0.0823,0.0467,0.0467,0.0044,0.0015,0.0304,0.0556,0.1438,21.777310924,0.4974,0.025210084,0.2455882353,74089.42381,43300,26,0.4458,NA,NA,NA,NA,NA,NA,0.29166666666666,0,11,11,"2012"
"10965",224900,"Davenport University","Grand Rapids","MI",49512,0.5794,0.1756,0.0212,0.0188,0.0038,6e-04,0.0187,0.0182,0.1636,29.267228798,0.6351,0.2315175097,0.4664324024,34353.23724,33300,26,0.9479,NA,NA,NA,NA,NA,NA,0.28382838283828,0,21,5,"2012"
"10966",2060300,"MIAT College of Technology","Canton","MI",48188,0.4935,0.1191,0.0497,0.0052,0.0013,0,0.0131,0,0.3181,26.500905797,0.0707,0.1730072464,0.481092437,36261.75366,43000,26,0.9687,NA,NA,NA,NA,NA,NA,0.82439024390243,0,21,3,"2012"
"10967",232300,"University of Detroit Mercy","Detroit","MI",48221,0.5865,0.1214,0.0338,0.0374,0.0107,0,0.0182,0.0605,0.1314,25.182110682,0.6556,0.1126126126,0.3622377622,65190.03856,49700,26,0.6152,480,610,500,640,480,610,0.35416666666666,0,11,9,"2012"
"10968",225900,"Eastern Michigan University","Ypsilanti","MI",48197,0.6317,0.2218,0.0329,0.0219,0.004,0.001,0.0214,0.0208,0.0446,23.792357226,0.5784,0.0888841972,0.3781599908,51224.03759,40300,26,0.5977,440,560,450,580,430,560,0.12147887323943,0,21,9,"2012"
"10969",226000,"Ferris State University","Big Rapids","MI",49307,0.7961,0.0713,0.032,0.015,0.0055,5e-04,0.0235,0.0148,0.0413,23.734903302,0.5084,0.1105117748,0.3688407861,55770.14863,45500,26,0.7094,NA,NA,NA,NA,NA,NA,0.2545731707317,0.29076517150395,32,9,"2012"
"10970",1109800,"Flint Institute of Barbering Inc","Flint","MI",48504,0.386,0.5789,0.0351,0,0,0,0,0,0,30.616438356,0.1404,0.2876712329,0.4590163934,14152.60345,NA,26,0.7805,NA,NA,NA,NA,NA,NA,0.06976744186046,0,12,-2,"2012"
"10971",226200,"Kettering University","Flint","MI",48504,0.7853,0.0302,0.0332,0.0259,0.003,6e-04,0.0169,0.032,0.073,20.022727273,0.1815,0.0194805195,0.2162162162,76836.94049,74900,26,0.6203,520,650,600,690,NA,NA,0.10075566750629,0,12,14,"2012"
"10972",226500,"Grace Bible College","Wyoming","MI",49509,0.7712,0.1061,0.0495,0.0118,0.0165,0,0.0236,0,0.0212,29.43960396,0.4835,0.300990099,0.4123006834,39324.21089,28800,26,0.8204,NA,NA,NA,NA,NA,NA,0.19512195121951,0,13,13,"2012"
"10973",226600,"Cornerstone University","Grand Rapids","MI",49525,0.8231,0.0958,0.0456,0.0069,0.0064,0,0.0088,0.0134,0,27.595147839,0.5979,0.2395754359,0.3443983402,56828.32191,38900,26,0.7134,420,590,510,605,435,575,0.24179104477611,0,12,9,"2012"
"10974",226800,"Grand Valley State University","Allendale","MI",49401,0.8399,0.0541,0.0418,0.0187,0.0041,5e-04,0.0212,0.0127,0.007,21.233192432,0.5839,0.0447866345,0.3169931181,72461.76831,43000,26,0.8162,480,615,510,620,460,590,0.31383577052868,0.0978627671541,21,13,"2012"
"10975",227300,"Hope College","Holland","MI",49422,0.8616,0.0249,0.0578,0.0157,0.0012,3e-04,0.0212,0.0172,0,19.485407066,0.5992,NA,0.1860649248,100406.0122,47200,26,0.8508,510,660,520,670,NA,NA,0.67352185089974,0,13,14,"2012"
"10976",732991,"ITT Technical Institute-Wyoming","Wyoming","MI",49519,0.7251,0.1192,0.073,0.0097,0.0049,0,0.017,0,0.0511,29.612861784,0.2117,0.2448759598,0.52367531,25012.86305,42800,26,0.8592,NA,NA,NA,NA,NA,NA,NA,0,13,6,"2012"
"10977",227500,"Kalamazoo College","Kalamazoo","MI",49006,0.6509,0.043,0.089,0.0511,0.0037,0.0015,0.0348,0.0652,0.0608,19.437636761,0.5789,NA,0.1588785047,103866.1174,55200,26,0.6901,540,670,520,660,530,650,0.73614775725593,0,13,14,"2012"
"10978",229300,"Lake Superior State University","Sault Ste Marie","MI",49783,0.7904,0.012,0.0194,0.0066,0.0788,0,0.0012,0.071,0.0206,22.690964313,0.4967,0.0880789674,0.3776,56557.75022,38600,26,0.8876,440,615,468,588,NA,NA,0.15591397849462,0,33,13,"2012"
"10979",227900,"Lawrence Technological University","Southfield","MI",48075,0.4529,0.0858,0.0179,0.2976,0.0036,0,0,0.0463,0.0959,22.489189189,0.2548,0.0608108108,0.3055555556,61495.78416,57400,26,0.5102,NA,NA,NA,NA,NA,NA,0.2007874015748,0,13,5,"2012"
"10980",228200,"Madonna University","Livonia","MI",48150,0.6906,0.144,0.0362,0.0125,0.0049,7e-04,0.0187,0.0868,0.0056,28.416334661,0.7251,0.1679946879,0.4064613073,46237.86089,41500,26,0.7002,NA,NA,NA,NA,NA,NA,0.13043478260869,0,13,5,"2012"
"10981",228400,"Marygrove College","Detroit","MI",48221,0.1674,0.7095,0.0211,0.0032,0.0032,0.0011,0.0179,0.0021,0.0747,29.605755396,0.7421,0.1107913669,0.4676258993,24930.63789,30600,26,0.5301,NA,NA,NA,NA,NA,NA,0.01369863013698,0.51190476190476,11,7,"2012"
"10982",228800,"Rochester College","Rochester Hills","MI",48307,0.5268,0.1459,0.0274,0.0223,0.0061,0,0.0081,0.0162,0.2472,27.209424084,0.613,0.1465968586,0.3914893617,50941.62307,38700,26,0.8942,478,668,480,658,NA,NA,0.19827586206896,0,21,9,"2012"
"10983",232500,"University of Michigan-Ann Arbor","Ann Arbor","MI",48109,0.6478,0.0442,0.0404,0.1212,0.0016,4e-04,0.0316,0.0619,0.051,20.118173064,0.4878,0.0162333196,0.1692462024,99070.9377,71000,26,0.3655,610,700,650,760,620,720,0.76026885735623,0,12,14,"2012"
"10984",229000,"Michigan State University","East Lansing","MI",48824,0.7135,0.0679,0.0356,0.0417,0.0027,7e-04,0.021,0.1044,0.0126,19.981629459,0.5013,0.0114506961,0.2254161661,88915.58734,58700,26,0.7056,430,580,540,680,460,580,0.5298382598996,0.13509444292362,13,14,"2012"
